"participant_id","musical_exp","v1","rating"
24,10,14.0278,1
7,0,12.487,5
16,0,2.3186,1
13,16,11.9445,2
20,40,3.9598,2
7,0,2.801,6
20,40,13.7244,2
13,16,4.7696,3
9,3,12.3529,6
11,20,12.9417,3
14,0,2.9193,3
2,0,4.0518,4
9,3,8.2441,7
2,0,13.8457,5
13,16,0.3349,5
21,0,7.4469,3
11,20,1.8684,5
9,3,5.5884,5
14,0,12.1,4
20,40,9.4335,3
9,3,0.3375,7
11,20,5.5333,3
2,0,5.7589,4
17,3,13.6286,5
17,3,10.1161,5
22,0,7.0332,2
1,5,0.3458,1
22,0,10.9171,5
19,3,9.2329,3
18,7,8.2904,5
19,3,1.7199,2
22,0,3.5552,5
16,0,5.4219,1
11,20,14.7286,4
17,3,1.0509,5
21,0,7.4425,3
19,3,14.0361,3
17,3,9.3969,5
16,0,12.0919,1
9,3,12.3668,6
22,0,6.9752,5
20,40,3.2666,3
17,3,6.8609,5
35,1,1.0444,2
19,3,1.589,2
3,1,12.1532,5
7,0,13.5248,6
2,0,5.0556,4
2,0,8.9047,5
17,3,4.849,5
18,7,2.6865,3
13,16,7.1766,3
20,40,5.9279,5
24,10,2.6993,2
19,3,9.8619,6
9,3,10.4989,7
9,3,14.9025,3
16,0,8.8161,1
18,7,8.5832,3
16,0,1.892,6
13,16,5.1205,6
21,0,1.5562,2
18,7,3.7867,3
7,0,12.9075,7
18,7,9.595,5
21,0,7.4345,5
18,7,10.1354,5
11,20,4.2522,7
9,3,14.4052,7
9,3,6.882,6
9,3,6.571,6
7,0,11.5257,7
13,16,8.4658,5
14,0,1.3993,2
21,0,11.0298,3
9,3,7.0907,7
3,1,0.061,6
3,1,1.9086,7
20,40,9.4438,5
21,0,7.5269,3
20,40,14.066,2
22,0,10.8441,5
14,0,8.137,3
9,3,6.2039,6
13,16,13.7453,2
14,0,10.1118,2
17,3,1.7621,6
14,0,14.5275,1
19,3,10.3727,3
18,7,5.9006,3
14,0,10.1222,2
20,40,7.6198,3
21,0,4.1425,3
17,3,7.7565,7
9,3,9.4906,7
17,3,13.7042,6
14,0,6.55,2
17,3,6.726,5
21,0,8.7669,5
20,40,6.9602,2
21,0,4.7544,5
16,0,7.7442,7
11,20,5.8531,4
14,0,6.7052,2
11,20,0.1275,4
14,0,11.8909,2
21,0,8.3789,3
1,5,8.4002,2
11,20,6.8535,5
24,10,1.2133,1
20,40,13.1782,4
18,7,13.68,2
21,0,12.7389,2
7,0,10.4003,3
3,1,4.6862,7
18,7,1.2609,3
16,0,1.0792,6
7,0,3.9392,6
35,1,1.7507,2
20,40,2.4003,5
11,20,11.0217,2
20,40,9.8031,3
14,0,1.1808,3
19,3,1.8373,3
14,0,7.8653,3
19,3,11.4315,4
22,0,6.1649,5
3,1,13.891,5
11,20,1.2819,1
7,0,12.4928,5
24,10,5.2029,6
24,10,14.8712,1
14,0,3.6168,2
14,0,9.8424,3
17,3,4.3728,6
20,40,10.3472,3
26,2,4.8734,3
18,7,13.1922,2
13,16,14.7271,1
23,0,5.903,4
3,1,9.684,6
17,3,10.6701,5
7,0,11.9144,5
1,5,3.8988,5
11,20,0.7766,2
11,20,10.868,5
1,5,7.7781,5
11,20,11.023,3
17,3,0.878,6
24,10,3.9602,1
7,0,7.2772,6
20,40,7.0621,4
19,3,5.3248,5
26,2,10.8505,1
35,1,3.7553,2
26,2,12.9977,1
13,16,3.0517,6
19,3,13.5402,6
17,3,11.3766,5
22,0,9.5792,3
13,16,5.9005,6
22,0,11.8117,3
19,3,13.6061,2
22,0,4.8561,3
19,3,4.2028,4
7,0,9.6381,5
21,0,5.9855,3
13,16,4.5916,6
21,0,0.8651,3
18,7,14.1751,3
30,10,1.9391,5
17,3,8.0472,6
1,5,11.2442,5
26,2,11.0107,1
7,0,10.3465,5
20,40,1.5869,5
22,0,10.2684,5
9,3,7.1437,7
14,0,13.0638,2
13,16,12.4951,2
7,0,3.8596,5
22,0,12.5797,3
100,0,9.6218,2
13,16,10.037,5
22,0,3.5027,3
24,10,4.2476,1
20,40,3.4929,5
24,10,10.022,7
24,10,5.5027,2
21,0,6.1633,3
26,2,1.6499,2
21,0,11.369,3
21,0,5.8943,3
26,2,12.5018,2
26,2,5.5579,1
26,2,0.932,2
24,10,8.0632,3
24,10,7.3155,6
17,3,11.5475,6
3,1,1.7174,5
7,0,3.1405,5
18,7,11.3141,3
23,0,6.4777,4
13,16,2.7136,6
9,3,9.3736,3
18,7,5.3283,3
18,7,1.9423,3
9,3,7.9319,6
1,5,13.8412,5
1,5,4.6445,3
1,5,6.861,3
18,7,7.9046,3
1,5,1.8838,2
1,5,8.2469,3
13,16,9.8938,4
35,1,3.4776,2
23,0,6.5832,3
22,0,6.6322,3
19,3,10.5573,5
19,3,5.1237,6
14,0,7.4736,2
3,1,14.0936,5
14,0,6.5256,2
20,40,12.5325,3
3,1,9.9608,5
11,20,7.141,7
24,10,14.3823,3
20,40,12.555,5
3,1,5.0296,4
46,8,8.3887,4
14,0,1.297,3
20,40,10.4891,2
18,7,14.78,3
7,0,0.8734,5
18,7,3.4585,3
3,1,3.83,5
24,10,4.8056,6
20,40,11.0517,5
9,3,7.9222,6
1,5,8.2111,5
20,40,14.6631,3
21,0,10.0386,5
17,3,11.413,5
26,2,13.5955,2
7,0,10.8861,4
13,16,11.169,2
18,7,13.1046,2
18,7,12.8215,3
19,3,9.7474,5
23,0,10.4269,2
24,10,0.1597,1
19,3,4.6486,3
18,7,3.0383,3
24,10,6.7161,6
22,0,6.9485,5
21,0,7.0844,6
26,2,10.4208,3
24,10,6.0291,1
17,3,9.3332,5
22,0,1.1642,2
22,0,4.7795,2
26,2,3.0433,3
23,0,14.955,2
19,3,13.2037,2
13,16,5.7588,7
28,0,1.207,2
7,0,6.1762,5
19,3,4.1031,2
3,1,14.0817,5
3,1,1.7396,5
17,3,12.8984,5
20,40,8.842,5
7,0,0.8917,5
35,1,1.2702,2
17,3,9.7954,5
7,0,1.9987,6
22,0,3.1179,3
18,7,6.8091,6
23,0,8.1923,3
20,40,12.0212,3
3,1,13.6945,7
26,2,9.3621,2
23,0,4.9447,5
20,40,6.5253,3
23,0,0.9492,4
18,7,10.6212,3
14,0,11.1663,2
23,0,10.6795,4
19,3,3.0234,1
14,0,14.7619,3
24,10,4.6588,1
23,0,14.2458,4
14,0,11.6253,3
23,0,14.2279,4
24,10,3.3039,1
17,3,1.1152,5
7,0,10.4967,6
7,0,0.2423,4
19,3,4.5603,1
20,40,9.3233,5
22,0,7.9071,3
17,3,11.6179,5
26,2,14.1901,2
17,3,0.4553,5
17,3,12.5343,7
19,3,7.28,3
24,10,1.5217,1
24,10,8.429,6
1,5,1.8139,5
30,10,6.041,6
21,0,10.3174,5
22,0,12.5673,3
14,0,5.263,3
1,5,1.9614,2
23,0,13.6891,3
22,0,12.1848,2
19,3,2.2647,2
1,5,13.7986,7
13,16,5.9174,5
23,0,12.9997,4
3,1,4.902,6
13,16,3.6193,6
22,0,12.7376,2
22,0,0.7161,1
26,2,5.8988,2
26,2,5.375,1
35,1,6.0546,2
9,3,7.5559,7
26,2,12.5864,3
1,5,10.3495,4
19,3,3.2929,5
21,0,10.2103,5
9,3,6.6973,6
26,2,1.2085,1
14,0,3.4396,3
35,1,1.3623,2
23,0,8.157,2
21,0,4.4444,2
19,3,2.6203,2
1,5,7.0851,5
24,10,8.4594,5
18,7,14.5146,3
1,5,7.8836,6
3,1,2.0485,7
22,0,9.8376,3
20,40,13.0196,3
24,10,0.2821,5
20,40,14.5018,3
26,2,14.9939,5
21,0,11.2909,3
22,0,14.3349,3
7,0,3.5467,5
24,10,9.7118,7
20,40,14.2498,5
19,3,3.6437,3
20,40,12.4389,3
3,1,10.1422,3
1,5,13.1908,6
18,7,4.1792,3
21,0,11.584,5
23,0,3.4333,3
22,0,4.1962,3
22,0,2.9991,3
20,40,8.9043,3
18,7,2.6654,3
14,0,0.2728,5
3,1,12.1381,5
9,3,1.3625,7
24,10,12.4033,6
13,16,2.003,7
1,5,8.3346,3
13,16,10.2134,2
3,1,6.7824,7
24,10,13.7236,6
45,4,9.3901,4
1,5,5.5285,2
9,3,5.7236,2
9,3,9.1001,7
11,20,4.6645,4
22,0,4.2899,5
13,16,7.862,4
14,0,1.0611,1
22,0,10.1217,3
22,0,10.1126,3
14,0,8.1403,2
1,5,1.0572,1
21,0,2.3397,3
1,5,3.22,3
18,7,5.8342,2
20,40,9.2877,5
26,2,8.5033,3
24,10,9.7007,5
18,7,6.7357,5
19,3,4.9639,3
14,0,5.171,3
13,16,6.5438,6
14,0,6.4618,2
22,0,12.3875,5
24,10,5.8559,1
11,20,5.187,5
26,2,0.029,3
21,0,3.6133,3
9,3,6.9423,3
3,1,4.9946,6
14,0,7.2477,4
13,16,1.4563,6
20,40,13.0922,5
13,16,11.5401,4
23,0,3.1096,4
19,3,9.1795,5
1,5,12.8028,5
20,40,6.6804,5
13,16,1.5993,6
1,5,3.2446,2
24,10,14.4191,6
1,5,11.5861,5
17,3,9.7778,6
20,40,8.8525,5
1,5,14.7261,7
18,7,6.8052,5
24,10,13.0406,6
23,0,4.2189,4
20,40,5.1426,5
26,2,8.0525,2
1,5,13.4752,6
18,7,11.9217,6
22,0,1.7396,3
24,10,2.196,2
9,3,3.7559,6
17,3,14.0453,6
9,3,2.2971,4
20,40,5.586,5
22,0,14.1432,1
1,5,0.6918,2
22,0,2.8013,3
1,5,2.3772,2
23,0,2.5105,4
21,0,4.3382,3
23,0,0.4891,3
21,0,11.7098,5
7,0,4.8705,3
7,0,4.7607,6
21,0,2.5847,3
23,0,9.7363,2
19,3,3.5803,4
20,40,0.735,3
22,0,13.4333,1
13,16,12.689,4
13,16,10.0759,5
20,40,13.6157,2
1,5,13.128,3
20,40,9.7567,5
1,5,8.3779,6
11,20,12.9844,4
24,10,11.0706,1
1,5,7.547,6
24,10,4.2933,3
11,20,8.2641,7
24,10,11.0204,1
20,40,7.862,5
9,3,9.9871,6
7,0,5.4739,6
18,7,12.6215,5
21,0,6.3598,3
13,16,9.9449,4
7,0,10.9052,5
17,3,9.3339,5
13,16,0.1651,7
26,2,8.3785,2
26,2,9.8055,1
1,5,4.7413,4
21,0,13.1857,3
7,0,3.4909,4
13,16,0.1166,5
13,16,5.2948,6
9,3,3.0325,5
14,0,12.5567,1
21,0,2.3696,3
21,0,3.5879,3
3,1,10.9882,7
35,1,10.3038,2
3,1,1.6041,4
3,1,9.1056,7
23,0,12.4404,3
20,40,5.5159,5
20,40,9.4952,3
26,2,8.4226,2
20,40,9.8756,5
21,0,0.6142,2
17,3,14.7884,6
19,3,13.7633,4
21,0,1.5106,3
23,0,6.6104,4
17,3,1.6493,6
40,4,4.1502,5
13,16,3.3096,4
22,0,9.5144,3
26,2,4.5152,2
1,5,5.7805,3
26,2,13.1436,1
18,7,0.4954,5
21,0,12.0772,5
1,5,9.3295,5
22,0,8.4129,5
23,0,8.9939,4
22,0,7.6234,3
13,16,8.9867,6
22,0,11.5204,3
26,2,7.1196,3
30,10,7.563,6
7,0,1.2353,6
26,2,1.0137,2
3,1,9.0277,5
26,2,3.1104,2
19,3,7.0519,5
22,0,3.4496,2
18,7,14.6797,3
20,40,6.5147,5
3,1,4.7402,4
23,0,2.8996,3
7,0,12.1627,6
18,7,6.2297,3
26,2,6.8853,3
7,0,5.3652,6
14,0,2.0352,3
23,0,13.0544,4
1,5,14.702,7
37,0,12.3291,5
1,5,12.3593,7
13,16,12.4626,3
26,2,6.0486,2
21,0,3.205,3
9,3,14.823,6
22,0,12.7325,2
24,10,7.1044,5
17,3,8.8229,6
13,16,9.8999,2
7,0,11.147,6
69,2,8.4435,5
19,3,4.3758,3
19,3,0.6156,2
24,10,12.5074,2
22,0,8.8615,5
7,0,1.4724,4
14,0,13.8776,3
22,0,11.9127,2
14,0,6.4824,3
35,1,0.1152,2
14,0,8.24,2
21,0,12.6142,3
1,5,12.5114,3
26,2,6.2227,3
1,5,14.5975,6
1,5,5.1696,6
17,3,14.1454,5
24,10,1.1965,1
22,0,4.3182,1
26,2,6.3367,3
24,10,10.4135,5
17,3,9.9023,5
23,0,5.7617,3
24,10,5.3616,1
17,3,0.6947,5
1,5,0.5056,2
24,10,12.4713,6
1,5,9.648,7
24,10,13.8382,7
1,5,8.8424,5
13,16,4.6615,7
28,0,6.3021,6
17,3,14.9749,5
13,16,12.8485,2
17,3,14.4438,6
24,10,12.5984,5
22,0,14.0928,1
22,0,8.8487,3
26,2,3.9957,3
22,0,5.1166,1
24,10,10.682,5
24,10,7.2952,1
24,10,12.2602,6
18,7,1.7043,3
24,10,3.2812,2
17,3,2.7666,5
20,40,7.8503,5
26,2,3.6446,2
20,40,1.9188,5
23,0,2.181,5
23,0,10.6039,4
22,0,3.6147,3
3,1,11.2123,5
26,2,3.1414,5
19,3,6.3756,3
1,5,3.5132,3
19,3,11.5552,7
26,2,11.105,2
1,5,6.7696,6
26,2,9.0854,2
19,3,0.4081,2
28,0,7.2442,3
28,0,11.6861,1
28,0,13.7706,3
30,10,14.9463,1
35,1,0.834,2
67,3,12.2071,1
30,10,12.5871,2
29,0,11.2345,5
23,0,3.6864,4
30,10,3.6624,6
23,0,14.4587,2
13,16,14.3008,3
7,0,13.501,6
13,16,13.7162,3
30,10,2.2231,2
23,0,5.6468,4
30,10,1.4631,1
36,0,10.442,6
37,0,14.7655,5
24,10,2.4323,1
24,10,6.3588,1
35,1,12.2846,2
23,0,10.4126,3
30,10,10.6352,1
7,0,2.5927,5
23,0,12.3847,4
1,5,11.7826,7
7,0,4.1986,6
35,1,13.4114,2
35,1,13.7214,2
35,1,9.6487,5
30,10,1.6064,2
91,3,0.7495,3
30,10,3.1614,7
35,1,6.3396,2
1,5,5.7086,6
35,1,1.0793,2
30,10,9.1271,6
29,0,10.1089,5
36,0,14.3203,6
29,0,1.8505,3
30,10,5.3306,4
37,0,6.9949,4
30,10,5.7832,2
29,0,8.3978,3
40,4,5.4977,7
36,0,5.4133,4
19,3,5.9054,2
26,2,3.2966,2
35,1,9.8913,2
36,0,0.4109,6
37,0,1.6285,3
36,0,1.5679,5
40,4,4.4034,6
37,0,13.3874,5
36,0,10.2233,5
38,1,1.1922,6
91,3,13.6767,3
30,10,13.7467,3
30,10,6.4244,3
19,3,6.1273,3
1,5,6.1645,6
37,0,14.4289,5
40,4,1.0775,7
29,0,2.5756,5
37,0,12.0052,5
38,1,14.1151,5
29,0,7.6736,3
40,4,4.0164,7
30,10,2.4081,2
30,10,4.0397,7
40,4,10.4584,4
23,0,11.2961,3
28,0,7.4187,7
26,2,0.788,2
30,10,9.98,3
35,1,8.2933,2
28,0,4.888,6
35,1,8.7455,2
30,10,4.8044,5
30,10,8.1114,4
35,1,6.4757,2
30,10,3.3034,6
37,0,12.9846,5
37,0,14.9727,5
37,0,3.3695,2
37,0,0.476,4
37,0,5.5527,5
35,1,10.1618,2
29,0,3.7184,3
29,0,9.9166,5
40,4,6.0547,6
65,0,4.7407,5
37,0,4.9437,3
36,0,1.0451,4
40,4,6.6774,5
30,10,8.26,6
30,10,12.8265,1
29,0,13.2151,3
121,5,2.0529,1
29,0,9.4393,3
41,3,10.0719,5
26,2,6.845,3
24,10,4.5254,1
30,10,4.5142,6
24,10,13.4185,1
28,0,8.6601,1
35,1,8.3939,1
30,10,5.9645,3
73,12,12.299,2
30,10,8.9832,5
100,0,5.1065,2
73,12,10.8144,2
29,0,8.38,3
36,0,1.5739,5
37,0,8.0102,2
37,0,4.5872,4
73,12,12.3789,2
38,1,2.0931,6
7,0,10.5173,5
1,5,11.8188,5
38,1,5.3971,4
7,0,11.8525,5
36,0,9.6204,5
40,4,14.5455,6
36,0,7.0652,4
38,1,9.4821,3
29,0,8.0025,3
29,0,10.779,3
7,0,8.2888,6
41,3,4.404,3
38,1,0.7371,5
38,1,14.0738,1
19,3,13.1915,5
38,1,11.7808,2
30,10,10.3593,2
30,10,5.9292,5
40,4,4.5281,5
40,4,1.681,6
40,4,8.4562,6
28,0,2.5457,1
36,0,14.8263,6
40,4,10.0979,7
41,3,8.175,5
40,4,5.1006,5
37,0,12.8421,6
37,0,14.0372,3
42,10,3.2588,2
35,1,8.3283,3
37,0,11.0306,4
37,0,1.7398,2
30,10,0.5885,3
29,0,14.0974,3
30,10,8.9068,7
38,1,8.3324,1
30,10,14.931,5
69,2,11.1601,3
102,2,14.2055,3
29,0,4.0707,5
46,8,0.2203,5
26,2,6.2731,3
26,2,6.4817,3
30,10,3.2696,7
35,1,12.3559,2
30,10,9.9363,6
28,0,10.4695,7
29,0,11.4454,5
29,0,4.2079,3
36,0,1.8219,5
37,0,8.9232,5
47,38,9.5899,1
23,0,7.3638,4
23,0,11.2339,4
23,0,13.4324,2
7,0,4.2821,6
28,0,1.6824,3
23,0,7.1007,3
35,1,3.3322,2
35,1,3.2988,3
35,1,10.2988,3
40,4,4.5354,5
100,0,6.3771,4
19,3,0.9684,4
35,1,12.4892,2
35,1,2.2446,2
35,1,6.1498,2
28,0,10.8033,5
19,3,1.4104,1
23,0,9.7542,3
37,0,9.0585,3
35,1,2.1836,2
30,10,4.6977,5
30,10,6.8383,5
29,0,3.1102,3
40,4,11.0911,6
35,1,8.5932,1
26,2,7.885,2
19,3,4.8328,1
28,0,4.2477,3
19,3,7.7127,4
26,2,13.637,1
35,1,14.5971,2
30,10,11.5639,5
46,8,5.2275,3
37,0,1.3915,3
30,10,10.0083,2
35,1,8.0487,3
35,1,12.6118,2
35,1,1.3202,1
1,5,8.9838,3
30,10,6.0926,2
29,0,8.4122,2
35,1,8.6885,2
7,0,6.8139,5
23,0,10.5821,4
19,3,7.4373,5
35,1,10.5522,2
35,1,7.3849,2
37,0,6.8968,3
35,1,8.2329,3
23,0,2.4184,3
37,0,3.2725,5
23,0,11.5411,4
37,0,11.0893,4
38,1,1.5731,5
37,0,0.22,2
35,1,12.4485,1
29,0,2.7657,5
36,0,7.0652,5
38,1,5.7576,3
40,4,3.8514,7
36,0,13.4509,6
37,0,5.7624,3
36,0,12.5469,5
52,0,0.1842,7
26,2,0.9117,3
26,2,10.7569,2
74,0,0.5187,3
23,0,11.5385,2
35,1,14.4416,2
19,3,4.2822,3
37,0,3.8655,3
30,10,11.9892,1
7,0,9.0961,5
28,0,0.1819,6
37,0,9.3569,3
37,0,12.323,5
29,0,5.3298,3
49,1,4.2316,3
29,0,2.0459,5
23,0,0.1453,4
7,0,8.9731,5
37,0,10.178,3
28,0,8.4491,5
30,10,9.9506,2
36,0,7.1152,4
37,0,11.9861,6
36,0,1.284,4
37,0,3.1436,2
36,0,10.9812,5
38,1,0.7785,3
50,2,12.2594,3
36,0,11.6568,7
28,0,8.4587,6
23,0,2.8416,3
40,4,7.3243,6
30,10,3.854,7
26,2,1.473,3
67,3,14.8788,2
29,0,14.1009,3
37,0,6.0016,3
19,3,12.5405,6
30,10,10.113,2
37,0,11.0227,5
28,0,9.7576,6
28,0,8.673,5
35,1,0.8623,2
23,0,9.0373,3
36,0,14.5029,6
37,0,12.3667,4
7,0,11.1877,5
35,1,14.5092,3
36,0,9.2206,5
37,0,9.1149,3
91,3,13.5106,7
35,1,14.6549,2
40,4,9.8765,6
51,6,2.7245,3
23,0,10.6068,3
37,0,9.2285,5
29,0,13.9328,3
40,4,2.0188,5
36,0,0.9322,5
36,0,12.0535,6
36,0,0.8352,6
50,2,3.7234,5
41,3,8.4044,5
40,4,0.7021,6
37,0,6.3761,5
41,3,1.3939,6
7,0,6.4208,6
30,10,12.5431,1
19,3,7.9086,2
19,3,6.4663,3
30,10,7.4579,2
30,10,4.8121,6
23,0,8.0169,4
35,1,11.4892,2
30,10,6.779,7
35,1,8.4821,2
147,0,14.9791,1
29,0,1.4901,3
37,0,6.967,4
29,0,14.2877,3
35,1,2.2655,2
26,2,1.8406,3
23,0,6.8931,3
29,0,5.1868,5
37,0,14.1563,5
29,0,12.4051,5
38,1,1.6653,5
40,4,7.8891,5
91,3,10.8105,2
26,2,6.682,2
19,3,13.4831,5
23,0,12.7656,3
19,3,3.9065,1
37,0,6.3408,2
30,10,8.6864,7
30,10,2.3878,2
30,10,9.1473,2
29,0,4.4372,3
41,3,8.4945,5
38,1,0.4775,3
38,1,13.2584,1
58,12,0.3868,4
38,1,4.4677,5
42,10,2.686,5
28,0,12.6742,2
42,10,11.8088,5
40,4,5.9174,6
28,0,13.4816,3
50,2,8.9183,5
55,0,4.1235,2
55,0,6.228,2
51,6,14.7375,2
51,6,4.8023,4
48,1,11.8395,7
40,4,5.4524,6
45,4,14.2589,4
36,0,2.8383,7
40,4,0.3068,7
29,0,8.8761,3
50,2,13.9625,3
29,0,0.2207,3
45,4,14.5832,3
50,2,4.8782,5
50,2,5.9279,5
42,10,10.7017,2
55,0,2.0901,3
58,12,4.5859,3
44,0,4.4435,3
41,3,12.8286,3
46,8,2.3482,2
49,1,10.5362,6
56,8,10.9372,1
58,12,1.4234,1
45,4,0.2493,5
28,0,3.4068,7
50,2,8.7759,5
49,1,1.525,7
55,0,8.9417,2
58,12,12.0711,5
56,8,10.9624,2
56,8,11.9572,4
37,0,2.4392,5
47,38,7.5659,2
37,0,14.2722,5
36,0,0.6435,6
36,0,6.4314,5
40,4,13.0303,6
47,38,7.9461,4
49,1,6.738,6
50,2,13.4402,1
50,2,5.264,5
52,0,3.9056,3
42,10,8.6668,3
49,1,6.3443,6
48,1,6.5448,7
62,2,1.8246,3
52,0,2.6745,7
51,6,13.3129,2
49,1,7.0404,7
41,3,7.1077,5
41,3,3.5813,5
50,2,9.7859,4
49,1,10.9585,6
42,10,11.5005,5
42,10,13.9034,6
42,10,11.8692,6
55,0,1.0329,2
62,2,10.0174,1
51,6,14.35,2
62,2,14.2579,1
38,1,8.8904,4
50,2,2.9845,4
45,4,10.1237,5
58,12,13.1977,3
28,0,4.563,2
51,6,10.4297,2
55,0,9.4118,2
28,0,12.3269,5
56,8,7.9027,2
55,0,3.0895,2
62,2,11.9482,2
62,2,0.9889,5
41,3,2.2857,3
47,38,10.0042,1
51,6,10.7919,2
47,38,14.5938,2
58,12,5.5255,5
48,1,9.5021,7
55,0,10.9415,1
62,2,11.6487,3
58,12,14.4189,5
56,8,12.0993,3
62,2,10.4564,2
44,0,13.9396,3
44,0,6.5019,3
40,4,13.6819,5
45,4,1.6579,4
44,0,9.0413,5
