"participant_id","musical_exp","v1","rating"
25,3,12.1099,5
10,0,10.3358,2
10,0,6.8242,3
3,2,5.5194,7
23,2,3.4512,2
3,2,13.8377,6
23,2,5.5002,7
23,2,14.4416,6
10,0,14.5856,5
23,2,5.9997,7
43,0,9.2498,3
3,2,7.3862,7
41,0,9.6792,6
3,2,11.0578,6
10,0,14.4883,5
41,0,0.641,1
41,0,9.7118,6
10,0,2.4392,2
10,0,4.353,5
31,0,12.4872,7
31,0,6.2682,4
25,3,12.1785,3
25,3,4.9411,3
25,3,12.3569,3
25,3,0.0517,1
25,3,10.0719,3
23,2,1.734,3
4,3,10.9094,6
4,3,7.9016,5
10,0,8.3702,3
23,2,14.2162,1
10,0,2.3363,5
31,0,10.8499,5
25,3,10.854,2
25,3,0.7619,3
41,0,14.931,2
53,2,4.476,3
3,2,9.5931,6
10,0,12.592,5
10,0,11.5141,3
10,0,5.5637,3
31,0,8.1641,7
40,2,10.3026,7
23,2,6.726,7
3,2,6.136,7
25,3,11.0064,5
25,3,0.3966,4
25,3,5.5486,5
25,3,0.4105,5
3,2,9.0854,7
10,0,1.3202,5
10,0,13.4936,5
3,2,9.8711,6
41,0,4.3355,5
25,3,4.7305,3
23,2,4.6293,6
25,3,6.9098,3
25,3,0.7108,1
23,2,3.2617,6
25,3,6.9052,3
3,2,12.6219,7
3,2,2.7216,7
3,2,12.2304,7
10,0,12.1829,3
10,0,5.5648,3
10,0,6.5791,5
10,0,2.2544,3
10,0,9.4021,5
25,3,2.5756,3
25,3,7.6835,2
25,3,3.5564,3
23,2,12.9266,7
25,3,11.1687,3
31,0,6.9414,6
10,0,11.5403,5
10,0,0.91,5
25,3,3.3044,3
31,0,4.4204,7
10,0,10.8505,3
10,0,11.35,3
10,0,0.2307,5
25,3,14.6973,1
31,0,6.0128,4
23,2,11.5395,1
25,3,5.5408,2
23,2,12.323,6
25,3,5.2948,2
25,3,8.3716,5
25,3,0.9352,5
25,3,11.83,3
25,3,9.2877,2
25,3,4.5142,3
25,3,5.5329,2
23,2,3.0085,7
23,2,2.2473,7
25,3,10.9363,3
23,2,4.5874,5
23,2,1.1406,7
25,3,9.7895,3
25,3,9.4197,3
23,2,3.7246,2
23,2,10.8652,7
23,2,3.084,2
23,2,10.7116,1
23,2,3.419,7
25,3,12.8541,3
23,2,11.5956,7
23,2,9.7046,2
31,0,3.687,3
23,2,1.2969,2
31,0,3.1752,6
23,2,12.7034,7
23,2,9.3378,6
31,0,11.5335,7
31,0,4.1652,2
31,0,0.946,5
31,0,1.8373,7
31,0,7.9244,7
31,0,8.724,2
31,0,10.0791,7
31,0,11.1249,5
31,0,0.7323,4
31,0,11.1582,7
31,0,11.7149,7
41,0,8.6854,7
43,0,0.8942,2
31,0,2.181,5
41,0,3.8078,6
43,0,1.3002,4
43,0,11.5561,6
41,0,1.0854,6
43,0,7.8866,4
31,0,9.3979,7
40,2,9.7646,7
43,0,4.4837,1
40,2,12.4951,6
31,0,4.9645,5
31,0,10.2684,7
41,0,14.2074,2
31,0,14.9939,5
31,0,11.3697,4
41,0,14.8187,1
41,0,13.2129,5
31,0,0.1817,6
41,0,5.8341,4
41,0,10.3494,1
40,2,6.9811,6
43,0,9.5176,3
41,0,6.8977,6
41,0,10.9812,5
43,0,14.4438,6
53,2,1.4294,3
31,0,5.0468,7
31,0,11.4626,3
41,0,1.0329,1
31,0,7.6831,7
40,2,11.29,7
41,0,3.3499,4
41,0,2.159,6
41,0,7.0191,6
31,0,10.0099,5
41,0,6.0898,5
43,0,4.0466,1
31,0,2.8064,7
41,0,12.4033,1
43,0,13.4976,5
40,2,3.3897,5
40,2,0.6156,6
40,2,7.662,6
40,2,8.3324,6
31,0,3.6446,2
41,0,9.9009,2
40,2,3.537,6
41,0,8.4627,3
41,0,4.6221,5
40,2,0.345,5
40,2,8.1072,7
40,2,14.9749,7
40,2,13.0194,7
40,2,14.2837,6
43,0,5.9855,6
40,2,8.2901,7
43,0,12.7325,5
40,2,12.7074,7
43,0,6.7476,5
40,2,10.2959,6
40,2,1.976,6
43,0,12.4168,3
56,0,10.1818,4
31,0,9.854,3
31,0,3.84,5
31,0,13.1046,6
40,2,14.2358,5
43,0,1.0137,3
40,2,11.8879,5
41,0,7.3349,6
40,2,8.4989,6
43,0,5.5744,7
40,2,6.5877,7
40,2,13.2323,5
40,2,3.2205,7
41,0,11.6613,6
40,2,3.6624,3
40,2,4.2316,6
40,2,13.1793,5
40,2,12.1571,5
43,0,5.0375,2
31,0,12.4201,4
31,0,10.8984,5
41,0,14.9435,3
40,2,7.3407,5
40,2,14.0132,5
41,0,7.136,6
41,0,14.005,1
40,2,11.8003,6
43,0,12.5987,1
43,0,13.4816,6
40,2,4.3891,4
43,0,14.7693,4
53,2,10.225,3
43,0,1.9616,1
70,8,6.9109,5
31,0,5.5422,7
41,0,10.6068,6
31,0,6.1102,5
41,0,13.6793,1
53,2,9.4186,4
40,2,13.8168,6
41,0,11.9591,7
40,2,5.8645,6
43,0,10.2823,3
41,0,2.5908,6
40,2,6.4193,5
41,0,13.3353,2
41,0,10.2053,1
41,0,0.8734,1
41,0,11.2544,1
31,0,14.5545,5
41,0,10.7662,1
41,0,13.3803,1
40,2,10.7148,4
40,2,11.9427,5
31,0,11.0697,6
41,0,9.3768,1
31,0,0.9287,7
41,0,13.0746,1
43,0,6.6322,5
41,0,6.2273,1
40,2,13.535,5
40,2,11.2796,5
43,0,13.7318,3
40,2,3.2496,5
40,2,14.7565,5
40,2,11.5639,6
53,2,13.68,3
53,2,11.9054,3
43,0,10.95,2
46,7,6.2163,2
53,2,6.6685,4
43,0,12.375,5
56,0,7.7596,6
71,5,14.4289,2
56,0,11.8168,1
55,2,9.0478,2
57,0,12.3642,4
43,0,6.3885,2
53,2,2.7808,5
40,2,8.4127,6
43,0,4.7752,3
43,0,13.6887,3
57,0,9.2806,1
53,2,3.3024,3
43,0,2.1281,7
43,0,4.7919,5
46,7,13.4662,5
53,2,0.2158,3
56,0,9.0585,5
55,2,4.8207,1
57,0,13.4319,1
57,0,1.9156,1
55,2,8.1777,6
57,0,4.8483,3
40,2,14.6658,7
56,0,8.0085,2
53,2,11.8692,3
43,0,9.4208,5
46,7,6.0018,2
53,2,12.6406,3
56,0,9.1639,2
55,2,5.6301,7
56,0,3.3353,4
57,0,10.0161,3
55,2,5.8334,7
57,0,4.677,1
56,0,11.4219,1
57,0,8.4273,4
42,3,13.7711,5
71,5,1.8139,3
57,0,8.8206,1
61,2,0.2061,3
43,0,11.2866,1
46,7,1.9828,5
43,0,13.7768,4
46,7,11.0893,1
46,7,8.2269,3
46,7,9.9443,2
46,7,10.5821,4
53,2,9.3834,3
43,0,6.1312,7
56,0,14.1898,2
56,0,5.3836,3
56,0,13.8183,5
56,0,5.0119,5
55,2,2.7666,7
56,0,2.8383,4
57,0,13.4128,1
43,0,9.9274,2
43,0,3.0325,7
53,2,7.505,5
53,2,1.0395,3
53,2,14.3648,2
53,2,6.2579,3
56,0,3.7981,5
56,0,1.5217,5
59,0,6.0653,5
59,0,14.2104,7
55,2,10.7421,7
57,0,3.4945,1
59,0,3.2812,4
59,0,12.3969,5
57,0,13.3861,2
59,0,12.9168,4
53,2,8.9043,2
46,7,13.9775,4
56,0,10.3582,3
55,2,8.24,7
56,0,5.3306,1
56,0,9.5781,1
55,2,8.346,7
55,2,10.2124,1
55,2,14.4426,1
42,3,6.5699,6
57,0,12.2614,5
57,0,7.8336,3
59,0,1.4223,6
59,0,9.1775,5
59,0,7.5774,6
62,0,4.6977,4
46,7,6.4286,3
53,2,9.9814,4
55,2,2.9991,2
55,2,4.7666,2
42,3,2.8228,7
56,0,6e-04,5
57,0,10.6124,5
55,2,5.0868,7
55,2,11.734,1
57,0,5.7221,5
56,0,0.7082,3
57,0,1.2075,3
59,0,8.1353,4
59,0,5.4691,4
57,0,10.1126,3
59,0,5.8516,6
55,2,4.8726,6
69,8,2.2231,2
43,0,11.5454,1
46,7,14.2896,4
46,7,12.3184,5
53,2,4.3112,3
46,7,11.9625,3
53,2,2.1819,3
55,2,1.1502,1
42,3,10.3718,7
57,0,13.6539,1
56,0,4.9659,4
55,2,14.7271,1
57,0,13.7963,3
42,3,0.6088,7
55,2,14.5403,1
55,2,14.1732,1
55,2,4.0446,7
43,0,4.7402,7
43,0,12.1423,7
57,0,6.4242,3
53,2,2.1572,3
53,2,4.1736,3
57,0,5.7589,3
57,0,13.7241,3
55,2,2.1254,6
55,2,7.6767,7
55,2,8.1053,7
59,0,4.1214,4
57,0,3.9917,3
62,0,7.4312,3
59,0,9.1001,7
49,0,10.1644,6
46,7,7.7127,6
49,0,12.1532,2
46,7,12.9203,6
46,7,7.0052,7
49,0,1.0008,1
49,0,10.6008,4
49,0,12.7277,2
46,7,3.5315,1
49,0,1.1363,1
46,7,6.4971,3
46,7,9.3802,5
46,7,14.0817,6
49,0,13.7246,3
46,7,3.4929,5
46,7,8.0187,5
46,7,5.3972,2
49,0,0.9889,3
49,0,5.754,2
46,7,13.0635,5
46,7,10.9624,6
49,0,4.85,6
49,0,3.2134,3
46,7,5.558,2
49,0,5.2931,2
46,7,3.3322,3
53,2,5.543,3
49,0,9.5988,2
49,0,12.2283,1
46,7,12.8736,1
49,0,13.1569,5
49,0,1.5433,4
53,2,3.6147,3
43,0,0.0434,1
49,0,8.4562,2
53,2,10.9966,3
53,2,9.0649,3
53,2,8.8647,3
49,0,4.4034,2
46,7,5.1255,5
49,0,14.9945,1
49,0,10.0339,5
46,7,7.8152,7
49,0,2.9298,5
46,7,6.3407,3
49,0,11.0781,7
46,7,14.5455,4
49,0,11.6959,1
49,0,6.9616,3
46,7,7.6869,7
49,0,12.0365,3
49,0,5.6795,3
43,0,3.7456,6
43,0,9.4863,1
49,0,5.9769,6
46,7,11.6349,5
49,0,4.0464,2
46,7,14.8492,5
46,7,4.7504,6
49,0,3.2245,1
49,0,5.5377,3
49,0,13.617,5
46,7,5.813,5
53,2,10.4123,3
43,0,1.5585,3
49,0,2.154,6
49,0,11.9878,7
46,7,6.2039,2
46,7,10.3197,2
49,0,11.2702,5
49,0,11.4342,4
49,0,12.396,6
46,7,5.9546,6
49,0,12.831,6
43,0,12.3142,6
43,0,14.7884,3
49,0,5.5307,2
49,0,1.3659,7
53,2,3.9969,3
43,0,14.2055,2
53,2,0.0441,2
53,2,4.9395,4
53,2,4.2241,5
53,2,5.1729,3
53,2,2.9497,3
53,2,12.9112,2
53,2,10.6339,2
53,2,8.0706,3
56,0,9.2965,3
56,0,6.2308,3
57,0,14.7434,1
69,8,3.4019,2
46,7,9.9409,5
43,0,8.7418,1
49,0,11.0809,3
53,2,7.8783,5
55,2,7.7718,3
56,0,13.9055,3
55,2,3.9734,7
42,3,3.7575,7
55,2,9.985,7
56,0,11.869,4
57,0,5.4675,3
55,2,4.8266,5
55,2,6.2297,7
59,0,3.7806,6
59,0,14.6929,4
55,2,2.2726,3
138,5,0.2505,5
42,3,0.8912,6
55,2,8.9144,6
43,0,14.0738,1
53,2,12.8168,3
53,2,7.4582,3
55,2,3.9661,7
57,0,13.4201,3
56,0,13.2791,1
56,0,4.241,2
57,0,9.428,5
56,0,12.2358,5
57,0,3.2767,4
56,0,5.263,5
42,3,7.381,6
42,3,11.3751,7
55,2,13.3218,7
59,0,14.1454,5
42,3,0.9322,6
46,7,12.7967,5
46,7,10.8201,1
43,0,0.0577,5
53,2,11.8909,3
53,2,14.9727,4
49,0,14.6073,3
53,2,9.3797,3
53,2,14.2808,2
56,0,0.1779,4
57,0,1.1714,4
56,0,4.0798,3
55,2,0.4556,2
57,0,8.9147,5
56,0,1.6069,2
56,0,12.9256,1
46,7,5.391,2
53,2,0.6567,3
53,2,14.7329,3
55,2,8.0514,7
55,2,5.2724,1
56,0,6.6838,3
55,2,3.3895,7
56,0,1.7109,3
55,2,13.4772,7
55,2,13.7084,6
57,0,13.2224,1
55,2,1.0583,7
59,0,3.2645,6
70,8,4.0986,5
46,7,6.7738,2
46,7,10.0667,5
53,2,12.3517,3
49,0,12.4919,7
46,7,2.0254,2
57,0,9.5395,3
56,0,5.4294,5
59,0,4.6548,6
42,3,14.7655,7
57,0,4.394,1
55,2,5.7757,7
42,3,6.6491,6
49,0,8.8807,3
49,0,8.8987,6
49,0,10.4234,5
57,0,5.6446,3
59,0,2.7176,7
57,0,12.2662,3
57,0,5.7392,2
59,0,2.2281,6
61,2,10.8116,2
49,0,12.1196,2
49,0,9.0378,3
46,7,4.2392,1
49,0,13.4327,4
56,0,1.5209,6
49,0,0.6633,1
56,0,11.6256,3
57,0,9.4591,1
56,0,5.7891,5
57,0,10.0658,3
57,0,2.8853,5
49,0,5.4276,2
56,0,2.657,5
56,0,12.3213,3
56,0,4.5517,3
55,2,13.9898,7
42,3,3.8506,6
55,2,9.7305,6
57,0,9.0642,3
55,2,3.83,7
57,0,9.7075,1
55,2,0.7933,1
61,2,0.5193,4
57,0,11.8726,2
59,0,1.207,6
46,7,4.0103,6
46,7,9.6985,5
56,0,2.476,6
57,0,6.3698,3
55,2,7.8004,1
56,0,5.747,3
55,2,11.447,2
59,0,3.3695,7
57,0,14.2279,5
55,2,9.6938,6
59,0,12.3147,5
59,0,5.8531,4
56,0,0.878,5
57,0,10.45,2
56,0,0.5613,3
57,0,5.8235,3
56,0,5.8344,5
56,0,5.7588,3
56,0,6.8188,2
57,0,3.669,4
55,2,9.675,2
57,0,5.6494,3
56,0,7.1437,3
42,3,4.6566,5
59,0,6.5075,4
55,2,0.4775,7
57,0,6.2685,3
62,0,7.2103,6
61,2,4.3356,2
62,0,8.0193,6
62,0,8.4122,5
62,0,8.5025,5
70,8,10.6218,3
61,2,1.713,4
62,0,7.4469,3
61,2,6.0198,4
80,20,13.8163,4
59,0,14.0689,5
61,2,0.1479,5
70,8,4.6077,5
59,0,6.9441,5
62,0,7.0058,6
71,5,6.6973,2
62,0,2.2226,3
62,0,2.854,4
61,2,4.5722,4
61,2,11.1624,4
62,0,0.9492,3
62,0,14.8676,5
61,2,9.867,4
62,0,3.6324,4
59,0,7.3638,5
61,2,3.5834,3
61,2,2.836,4
69,8,5.8723,5
61,2,12.2356,4
61,2,8.3951,1
138,5,14.0055,6
70,8,10.0463,5
69,8,9.7177,4
71,5,4.518,3
69,8,7.1308,6
69,8,4.1357,5
59,0,2.9741,7
86,0,6.4533,2
59,0,2.7037,5
59,0,3.5731,5
69,8,11.4156,2
62,0,11.3687,5
59,0,7.7299,5
59,0,4.7435,5
71,5,2.4003,6
70,8,10.6352,3
73,3,11.9256,2
71,5,5.6379,5
73,3,13.0148,2
71,5,1.2702,2
73,3,10.3835,6
72,3,1.892,7
59,0,5.7762,7
59,0,2.8882,7
62,0,14.5925,5
59,0,14.0069,5
62,0,1.0708,6
61,2,10.868,4
59,0,8.429,5
62,0,6.0691,5
59,0,4.8714,5
71,5,14.823,6
59,0,1.7015,5
61,2,9.1234,4
71,5,6.3588,2
69,8,1.8586,4
72,3,14.4285,6
72,3,13.0303,6
72,3,7.895,6
77,1,6.4663,5
61,2,10.5769,3
61,2,14.3013,1
59,0,13.4464,7
61,2,1.6538,5
59,0,7.0936,5
70,8,11.409,4
62,0,0.4612,4
62,0,3.3515,3
62,0,1.0572,4
61,2,5.4662,4
62,0,4.9985,3
59,0,14.8557,5
69,8,7.0173,5
61,2,1.0509,5
59,0,0.6285,5
71,5,2.8128,5
71,5,1.9425,6
138,5,2.3436,6
75,0,4.2157,5
62,0,13.3126,3
61,2,0.5622,5
61,2,13.0107,1
62,0,10.3437,4
59,0,8.1007,5
61,2,6.0486,4
59,0,3.2446,5
62,0,12.0129,5
61,2,7.2772,3
59,0,6.6304,5
62,0,9.3085,3
61,2,7.7684,5
62,0,0.1185,3
61,2,9.4327,3
62,0,8.38,3
59,0,4.3946,5
62,0,3.5403,6
70,8,5.0436,3
69,8,12.8979,3
62,0,11.0511,5
70,8,12.0588,3
70,8,13.4775,3
61,2,3.5567,3
71,5,1.5788,3
62,0,6.9343,3
69,8,10.3202,5
71,5,5.9189,3
70,8,8.8427,5
70,8,0.3714,5
60,2,7.775,7
70,8,4.2283,5
70,8,9.2669,5
69,8,2.9551,3
69,8,7.1961,6
155,3,12.1151,5
71,5,7.6069,3
60,2,8.8487,7
71,5,13.4176,2
59,0,8.3887,5
61,2,7.0332,5
61,2,7.1077,4
62,0,6.1544,5
61,2,4.9946,5
61,2,12.8018,3
62,0,14.787,6
70,8,6.1299,5
62,0,3.1025,2
71,5,14.6931,4
71,5,14.9266,3
69,8,2.8879,5
70,8,13.7686,3
70,8,12.335,3
70,8,8.6824,3
75,0,10.7527,3
62,0,9.1522,5
241,3,7.7731,5
70,8,1.473,4
82,0,7.0058,5
80,20,7.4059,2
69,8,2.7317,5
71,5,1.3444,3
71,5,5.2639,4
69,8,6.8057,3
69,8,10.1705,4
80,20,9.5931,3
69,8,4.5928,2
71,5,0.9232,4
73,3,14.0417,4
60,2,13.5456,7
60,2,9.389,6
69,8,11.6506,4
62,0,8.6864,2
73,3,6.5072,5
69,8,0.369,5
64,0,2.196,4
80,20,11.9571,5
69,8,0.5416,6
69,8,11.7995,3
80,20,10.7527,2
72,3,2.751,7
77,1,5.1449,5
60,2,11.0109,6
72,3,6.2515,7
72,3,13.6329,7
72,3,9.3287,6
75,0,7.4724,2
76,2,3.205,6
59,0,1.4727,5
64,0,9.8668,6
64,0,7.6082,5
62,0,13.9402,2
61,2,13.5475,3
73,3,14.9681,3
61,2,9.7973,4
62,0,12.6854,7
241,3,5.5442,4
42,3,13.319,7
50,0,12.4414,5
69,8,9.1466,5
50,0,1.7141,5
50,0,4.6084,5
50,0,0.9684,5
61,2,0.5373,4
62,0,14.6565,5
62,0,8.3641,6
62,0,14.4438,5
62,0,11.6472,6
64,0,13.5248,4
62,0,9.9059,4
64,0,2.6855,5
42,3,8.458,6
73,3,0.6606,1
73,3,11.3488,5
73,3,13.2884,5
73,3,7.4995,3
60,2,5.9005,6
73,3,0.3707,1
59,0,4.7123,5
62,0,3.9396,2
50,0,9.0028,5
64,0,0.7205,3
64,0,13.1701,2
71,5,12.3847,6
64,0,3.5187,3
42,3,10.9511,6
71,5,5.9947,1
241,3,10.1422,4
69,8,7.6391,7
71,5,14.5018,5
80,20,12.3875,2
61,2,12.4113,3
84,5,12.2009,2
42,3,6.1371,7
73,3,9.3477,4
84,5,0.8262,2
72,3,5.1868,7
71,5,13.0552,3
73,3,6.8924,3
69,8,10.1855,3
77,1,7.624,5
73,3,1.8312,1
77,1,11.9482,5
77,1,11.3307,5
75,0,6.2016,1
48,10,13.457,5
77,1,9.3374,5
50,0,2.6203,5
110,30,2.5501,5
50,0,10.3767,5
62,0,5.571,3
62,0,3.0221,5
64,0,6.0717,3
61,2,10.8084,3
42,3,3.1922,5
64,0,14.347,5
62,0,11.5675,5
42,3,11.3185,7
62,0,7.3543,6
42,3,14.5681,3
42,3,2.3569,7
71,5,3.931,2
71,5,2.6166,5
50,0,12.4149,5
60,2,5.5703,6
61,2,12.9013,3
86,0,8.8652,3
42,3,11.9695,6
48,10,1.9801,5
42,3,5.8119,3
64,0,3.7797,5
73,3,6.1488,2
75,0,12.5033,6
48,10,12.555,5
48,10,2.25,5
80,20,12.0919,5
48,10,12.2755,5
86,0,10.9528,2
93,10,10.3129,5
77,1,8.2904,5
75,0,12.3579,5
75,0,7.8732,3
42,3,6.6022,6
62,0,13.891,5
62,0,9.1049,3
64,0,9.3808,5
42,3,14.4908,7
50,0,0.0269,5
72,3,10.2942,7
77,1,14.2705,5
50,0,11.8088,5
77,1,13.698,5
48,10,2.4823,5
76,2,6.9729,6
86,0,14.0095,3
77,1,14.7821,5
72,3,3.0895,7
62,0,6.7425,3
42,3,6.7696,5
42,3,14.7093,6
75,0,2.5314,2
42,3,2.191,7
64,0,14.248,7
73,3,8.2292,6
82,0,3.4522,3
89,2,3.8309,3
50,0,13.4432,5
50,0,4.5254,5
50,0,6.0547,5
89,2,2.1672,3
75,0,6.2582,3
61,2,5.4844,3
64,0,1.9658,3
64,0,4.0878,4
141,20,13.6781,4
64,0,12.6526,3
64,0,3.7078,5
64,0,3.8321,5
64,0,13.2893,5
61,2,0.6379,4
75,0,3.0393,3
48,10,10.1089,5
73,3,9.2418,5
60,2,13.719,6
50,0,10.4394,5
64,0,9.684,3
64,0,14.141,5
64,0,11.5385,3
60,2,4.032,7
64,0,9.9414,5
72,3,0.8514,4
64,0,5.4613,3
42,3,0.6918,6
64,0,0.3666,5
60,2,3.2928,6
60,2,9.2916,6
73,3,6.2504,3
71,5,4.7189,3
71,5,12.158,6
60,2,1.7682,6
61,2,4.3782,2
64,0,3.4393,2
64,0,6.6424,4
61,2,0.3349,4
64,0,9.8896,3
64,0,11.6968,4
60,2,3.2309,6
64,0,8.9679,3
64,0,10.9326,2
64,0,14.8801,5
82,0,14.6197,1
71,5,11.6101,6
42,3,2.7253,6
73,3,10.0405,5
61,2,5.6309,5
61,2,14.1406,1
64,0,10.0184,3
84,5,12.3668,2
48,10,8.4646,5
73,3,3.4787,3
75,0,9.3597,5
60,2,10.9955,6
50,0,3.319,5
48,10,12.4029,5
73,3,13.9328,3
50,0,10.2139,5
75,0,4.2189,3
50,0,14.8887,5
50,0,10.3655,5
64,0,7.4707,4
61,2,5.3932,3
64,0,2.0424,5
64,0,4.3411,5
61,2,11.4412,3
64,0,5.8986,3
64,0,0.4586,6
64,0,13.4402,3
64,0,8.4518,3
64,0,11.9498,2
73,3,7.4345,4
72,3,12.7831,4
75,0,2.9847,3
73,3,11.2719,4
71,5,12.5431,5
61,2,2.6038,4
61,2,1.4681,4
73,3,9.5923,3
48,10,14.0361,5
64,0,6.2762,3
64,0,4.3026,4
60,2,12.6871,6
