"participant_id","musical_exp","intervals","rolloff","rating"
24,2,6.90504863625392,9.00620699976571,6
24,2,11.6415476950351,14.4936111092102,6
34,0,4.84714753227308,5.76408455148339,3
20,0,5.32229436328635,4.32780556962825,2
24,2,6.52246330864727,2.06557689816691,3
21,10,7.27921399637125,12.7464203978889,5
28,0,8.05052438867278,10.5704319896176,2
28,0,10.1475883950479,7.60446095955558,1
28,0,4.27489300374873,3.32799069816247,1
28,0,3.79381855018437,7.16287922230549,7
35,0,13.6011101107579,2.63491730787791,2
35,0,7.95842548599467,12.6505327387713,5
30,0,10.1577084115706,3.34416085272096,3
31,0,9.02781354845501,14.9910627747886,7
35,0,8.39295852114446,4.74631043267436,1
35,0,10.5037152534351,7.36446665832773,2
35,0,5.28913004673086,13.8193285418674,7
29,0,14.2353846598417,0.468927675392479,7
35,0,5.79149339580908,9.31617191643454,5
21,10,3.97945428150706,6.77973208017647,3
21,10,8.58575385762379,4.20479009044357,2
28,0,5.02405521925539,7.30189709574915,2
30,0,14.0931040188298,4.19837616384029,6
21,10,3.79364109481685,7.37920783110894,2
31,0,12.6468022260815,10.0221368623897,5
21,10,7.06792620825581,2.38006897852756,2
30,0,8.98570765857585,4.0919922105968,5
28,0,13.86929094675,7.23920900607482,7
30,0,7.08432428073138,9.14030041079968,4
35,0,8.61128678312525,5.53729051840492,6
34,0,14.1936230112333,10.1815850031562,5
31,0,1.93916460382752,10.0797488086391,7
24,2,4.82983233290724,11.8854377302341,6
29,0,4.35958391404711,10.3036439290736,4
21,10,8.63413710496388,2.77701292186975,2
24,2,11.9313896948006,7.38263985374942,5
28,0,2.02899348107167,2.10462338989601,7
30,0,8.80814945907332,10.8512373792473,6
29,0,0.858639066573232,7.38884581136517,4
31,0,11.3668165623676,1.03176289354451,2
31,0,3.02040516980924,13.6471352702938,7
31,0,9.84380641020834,8.37274399702437,5
35,0,3.67199137341231,3.91505200881511,5
29,0,5.56230519083329,4.98992208740674,6
34,0,3.80625959951431,4.34411825495772,3
29,0,8.16079835523851,5.72657090029679,6
31,0,4.20257471851073,12.1827582351398,6
30,0,10.3802163200453,12.9746616992634,5
21,10,8.30948442569934,11.8774533248506,5
21,10,1.66247925139032,5.07768436102197,3
21,10,5.45822429819964,10.3661898826249,6
28,0,0.894298410275951,11.7264437349513,2
28,0,1.12772302469239,13.57577532297,2
28,0,10.2821275626775,5.2477460692171,1
29,0,9.32891641510651,8.41875552898273,7
24,2,3.12607917236164,14.1558651358355,5
47,0,14.5877232786734,14.3879441649187,5
28,0,4.4786561653018,13.5598548024427,7
30,0,14.5354280050378,13.9268355828244,7
29,0,6.80461762240157,6.97012598742731,4
31,0,7.40955205983482,3.65060868789442,5
30,0,9.1223573370371,12.8519195993431,6
24,2,13.7348108435981,7.77795000351034,2
24,2,10.1141806785017,4.35468753101304,3
21,10,1.13087952369824,9.93498684489168,2
21,10,6.4692173874937,6.45213724812493,4
24,2,4.32539867120795,11.1467214964796,4
28,0,2.81477268668823,4.12299846997485,2
24,2,14.195991139859,1.46745068253949,2
24,2,3.84293105453253,5.31362240435556,3
30,0,14.6094591671135,7.8237221762538,5
24,2,3.7354187539313,2.89300931501202,5
24,2,6.70230473158881,10.8012352406513,6
28,0,5.8066392224282,4.34982730541378,1
31,0,8.13730943016708,12.2840147721581,6
30,0,7.40170669974759,7.0010908995755,4
28,0,14.6576542058028,11.9433564017527,7
21,10,1.36592958471738,1.00088758394122,1
24,2,6.83171699638478,2.29179693502374,3
24,2,9.77322234073654,1.67139484081417,3
28,0,14.6556221251376,3.93404712318443,2
24,2,12.8991399658844,9.11238066852093,5
24,2,14.3413810059428,12.4137575319037,5
28,0,3.90064301434904,13.0053120001685,1
24,2,0.452276954893023,10.6348120782059,6
24,2,9.39370203763247,14.8631006944925,6
28,0,7.21104378579184,6.772318740841,1
24,2,0.986637251917273,11.6831729980186,6
28,0,1.16003043833189,4.89217740716413,1
24,2,14.7083941474557,5.58624605066143,5
28,0,4.46541685145348,9.60675698588602,7
24,2,3.61547607695684,8.70215439121239,4
28,0,6.75377280218527,4.37235979246907,2
24,2,1.65486291283742,7.0469036756549,6
24,2,14.2402065626811,12.4984585249331,5
24,2,14.3029270763509,4.1234432766214,3
24,2,10.5073882173747,8.63216972909868,5
28,0,12.9309716226999,4.55197936738841,1
24,2,6.19941842160188,12.4006731854752,4
28,0,1.32539454731159,4.96401932439767,2
24,2,7.16259449254721,8.08906422229484,5
28,0,11.6848153620958,1.63523838040419,6
24,2,4.91044077090919,14.449819077272,6
24,2,1.289087170735,14.0457285207231,7
28,0,1.32440765155479,2.53298960044049,1
28,0,3.9055121561978,4.12265434046276,1
21,10,10.1706120371819,10.9135078685358,5
29,0,2.93606759863906,11.0848885495216,6
28,0,12.1839026478119,13.2621932867914,1
24,2,14.9716000689659,0.920693585649133,3
28,0,6.47305031656288,6.59678351716138,2
28,0,5.50173574942164,1.54005284188315,1
31,0,7.92990299756639,5.12856723507866,6
28,0,1.51340376818553,8.50193597842008,6
29,0,5.95490524778143,14.6108169306535,5
34,0,3.40205232845619,2.54293369478546,1
29,0,0.878792133880779,11.472247018246,6
30,0,8.07547309203073,12.4685680645052,5
34,0,2.4363403825555,11.3737995189149,4
31,0,11.4958623808343,0.0296221661847085,1
31,0,6.51595419156365,2.3161243472714,2
31,0,13.7443963321857,7.29343688813969,2
21,10,12.0426939683966,14.5602749451064,6
24,2,11.4018502424005,8.87155445991084,5
30,0,10.4456644621678,12.9237711662427,4
24,2,1.48605974041857,14.5239543740172,6
24,2,11.3968014589045,10.7002712215763,6
31,0,12.3878938250709,9.62380487238988,6
28,0,0.270569283748046,10.0055016309489,2
28,0,14.7856705484446,6.55542462249286,6
30,0,4.98963481863029,10.9448137006257,6
28,0,12.1625223266892,4.77721054921858,7
30,0,5.37488528061658,8.49859882495366,6
30,0,12.6178627484478,11.1639346636366,6
34,0,1.54114077449776,14.535593201872,2
29,0,10.1349449262489,7.68955347128212,5
30,0,5.77852958464064,7.21226233639754,6
34,0,7.91075803921558,11.166341342032,5
24,2,12.27562110289,2.53181497799233,3
28,0,11.8726886005607,1.95205374620855,2
30,0,5.08194484747946,13.0099964013789,6
28,0,1.97864791494794,12.6609378308058,7
24,2,14.8845124966465,12.8416873246897,6
24,2,9.79965608334169,12.2260547324549,6
24,2,8.44118517707102,5.19491113373078,6
28,0,9.04734975309111,2.66463839798234,1
28,0,5.61727032414638,2.21114763175137,7
29,0,4.74600111250766,5.82877953769639,7
30,0,4.26991342334077,6.0107437055558,5
29,0,10.6333674816415,13.2684012281243,6
30,0,4.68584824120626,10.7778853643686,6
24,2,10.3288548951969,5.7175345660653,4
28,0,10.697101423284,13.3132544823457,1
35,0,4.77684974321164,4.52697977190837,5
24,2,6.8272597133182,7.29811355355196,6
29,0,2.95916475006379,12.2923894878477,4
29,0,3.42995322891511,4.23573829117231,5
29,0,3.34998701233417,4.28929642774165,6
29,0,12.0986750931479,13.5139850573614,3
34,0,9.87469104467891,1.68066674144939,2
31,0,0.461198128759861,10.586237241514,5
34,0,10.6734106480144,2.54676955053583,3
34,0,11.1567503074184,14.1037514247,5
34,0,0.471837687073275,0.788569865981117,2
35,0,13.9968806260731,1.72738139983267,2
31,0,2.19982914277352,2.75015390943736,3
31,0,13.5005950543564,1.41808873624541,3
28,0,1.68018980068155,9.25222597899847,2
24,2,6.86295062187128,1.46707148524001,4
28,0,2.95376888592727,9.30825585499406,1
31,0,3.60979581833817,6.22201601509005,5
28,0,8.64980164566077,7.16620919876732,1
24,2,5.60634446446784,6.5476227470208,6
35,0,10.1866682257969,10.4546381207183,3
29,0,11.4310543227475,3.27212483854964,7
29,0,10.2430591348093,12.5820338423364,7
30,0,6.83387611526996,10.5250013933983,7
35,0,0.892205910058692,6.79029783932492,5
30,0,2.00975512387231,8.9992406393867,3
30,0,2.68241330282763,8.89201134326868,6
32,3,4.41583722364157,4.47791010607034,6
24,2,11.3954322505742,2.28048525284976,2
31,0,10.5627670534886,1.76528906682506,1
30,0,6.64351081824861,1.26343130716123,5
28,0,11.0003789013717,1.83107430813834,1
28,0,7.04036918235943,13.3134634571616,7
31,0,4.15623257984407,13.8750781235285,7
35,0,9.34780093026347,8.81062641274184,5
31,0,5.47871824004687,5.32256412436254,3
29,0,13.088179420447,6.81980517343618,7
35,0,12.2879582305904,13.4448881121352,3
34,0,11.816241448978,0.252534449100494,5
31,0,10.9445507917553,12.2159914893564,6
24,2,13.8759426574688,9.60364065715112,6
31,0,11.3643285655417,4.31427465286106,2
28,0,7.23334716050886,3.7681270216126,2
35,0,5.26798690203577,13.5293933667708,3
28,0,7.03302561189048,1.60288761137053,1
34,0,6.73024569405243,1.18598945089616,3
28,0,14.0983066905756,4.02681293198839,7
30,0,6.67238206719048,6.87694837222807,5
30,0,13.5189521976281,13.1612242455594,5
31,0,4.0511212265119,0.221029466483742,2
34,0,3.60213463311084,13.5436902742367,6
30,0,5.11160381720401,4.47903244290501,5
29,0,7.87944453419186,5.29094171477482,6
34,0,10.9287530556321,1.4382379129529,2
47,0,10.743971185293,12.638371452922,6
35,0,9.8681024776306,0.22889853338711,2
35,0,7.35393908573315,6.59482748131268,5
30,0,2.43420066079125,0.224746183957905,6
31,0,5.34462719340809,2.9160040919669,4
31,0,1.12001180299558,5.207011657767,3
31,0,6.64553875336424,3.52504378301091,2
37,8,9.38639350002632,12.8041092655621,4
29,0,5.89641135069542,3.36873633787036,6
36,0,12.2460360266268,1.9206636690069,2
39,5,8.50161905167624,12.7194737072568,7
37,8,5.96267668996006,0.985728196101263,2
37,8,10.9918776538689,14.9921286560129,5
37,8,11.2847032060381,2.73057601531036,1
29,0,14.1721398895606,0.666186382295564,5
37,8,8.2692512171343,2.5264058704488,3
39,5,10.5367129063234,0.509356549009681,1
31,0,14.3424871482421,6.5951129340101,6
37,8,13.5481942724437,13.5816025163513,4
34,0,11.5571720420849,11.6126638907008,6
29,0,11.9123530830257,13.1508631585166,7
36,0,8.13456097966991,2.35266873263754,2
40,0,2.58987446897663,13.4500032942742,6
29,0,10.8737576392014,4.38085726811551,6
36,0,9.77050494519062,8.59527351334691,5
40,0,12.0958071236964,8.48889725049958,4
36,0,2.47489797882736,4.39347680308856,3
40,0,5.20765563938767,0.629479017807171,1
36,0,2.25485116825439,7.15818879310973,3
42,3,6.09467230271548,4.29004059405997,5
35,0,7.92426817584783,2.13975684600882,5
36,0,9.99284607125446,7.34339912887663,2
30,0,14.3888591160066,13.0621592968237,5
35,0,12.4219988845289,13.0213123513386,5
31,0,4.25873440224677,13.9862309326418,7
36,0,8.08267899672501,9.62124140001833,5
39,5,0.142845078371465,5.39858285919763,3
46,0,7.21082034870051,0.839315147604793,6
36,0,10.3763410379179,9.4246931921225,2
29,0,6.68730237171985,11.5405115636531,7
36,0,0.697757931193337,7.37803693162277,5
37,8,12.8798405604903,9.1192411724478,2
39,5,1.77766023203731,4.13353159907274,1
39,5,6.662956061773,12.2659965930507,4
37,8,7.52731039538048,9.18626991100609,3
37,8,4.7579224454239,2.20930619747378,2
30,0,11.9864774937741,12.8291641362011,7
30,0,9.4893333921209,10.4079771100078,6
30,0,10.2372274850495,9.661181793781,4
34,0,5.58043453842402,1.97351587121375,2
30,0,8.48960258765146,3.48988128360361,6
39,5,6.44272286212072,4.58739314577542,1
36,0,14.043626737548,13.1481071014423,5
39,5,9.78338666958734,1.97902927407995,3
39,5,6.09725115238689,6.99933693394996,3
36,0,9.41051161265932,8.57673272606917,5
39,5,3.45005461480469,8.08208850561641,3
40,0,0.223253394942731,9.34116401011124,6
37,8,2.42441106238402,14.2573351215106,5
39,5,13.1268531375099,10.7294255064335,1
36,0,7.21186085022055,11.7625061888248,6
42,3,11.4686102361884,11.3932092231698,4
31,0,1.35852147010155,6.55777019681409,3
29,0,11.3023264578078,1.9347665598616,5
39,5,11.8757397530135,7.38377748057246,5
37,8,4.50072911102325,2.72151177632622,2
37,8,13.6142725171521,1.95365561521612,1
37,8,12.6338452741038,5.1189356809482,3
29,0,11.1922306730412,8.55852826265618,6
36,0,12.0797261351254,9.36417762539349,6
36,0,12.7691685513128,2.68698827479966,2
39,5,2.6473752153106,4.81772599741817,2
37,8,5.12082608998753,3.55018165893853,3
36,0,14.1400154493749,12.3324041173328,6
37,8,13.597392376978,13.7054266850464,5
36,0,2.95863178675063,14.9141113995574,5
51,5,11.644883332774,11.2797163019422,3
31,0,14.7763906221371,1.24203992541879,1
37,8,8.92063775332645,12.7275181794539,5
29,0,13.3335160638671,0.391462363768369,6
40,0,10.7646865735296,11.1997725628316,6
39,5,11.9425561220851,10.3706334054004,6
39,5,1.22606913442723,3.17016531829722,1
29,0,6.03737131808884,12.4244645400904,4
36,0,14.3825968739111,9.78057575644925,5
39,5,4.36850199010223,8.360438242089,2
40,0,4.18434133054689,5.51665655337274,5
37,8,13.2309904543217,5.55549454526044,2
32,3,8.36398456594907,10.633672226686,4
36,0,11.4300256082788,8.62992244306952,5
32,3,8.26692643691786,8.04067513206974,6
40,0,2.83597883186303,9.13490439997986,5
31,0,14.6671900595538,2.14110652450472,1
30,0,14.1792219656054,0.589219507528469,7
30,0,9.17170569067821,8.4703703597188,6
32,3,2.82503046677448,5.87298845057376,7
34,0,7.65783260925673,6.85675571090542,3
31,0,0.887544024735689,2.49587377533317,2
34,0,9.2314267961774,11.7067040980328,6
32,3,10.8462818129919,3.59016997274011,7
29,0,11.4030230767094,2.45030028163455,4
37,8,10.3775189258158,13.2500382594299,4
40,0,3.45879819709808,6.54443587409332,3
39,5,14.4438898027875,8.92026700777933,2
40,0,10.9919405251276,9.76065854192711,3
36,0,7.60837368783541,6.59793823957443,3
40,0,14.972027951153,2.98319712281227,1
39,5,13.0841346876696,2.47036493383348,2
32,3,13.9839971764013,0.781585065415129,6
39,5,6.69075632351451,11.4310788153671,2
35,0,6.77661307272501,5.12223785743117,5
31,0,14.9811629508622,5.64759999280795,3
39,5,2.61789209442213,8.46526746754535,1
35,0,10.9692731453106,9.40795253729448,6
35,0,10.0254892220255,10.1496517017949,5
30,0,6.98615342611447,0.555436725262552,5
37,8,3.92511324025691,14.5507967832964,6
35,0,14.4754210521933,9.63935899897479,5
29,0,14.0840644785203,11.3667928695213,4
39,5,2.91748005431145,4.15209494414739,2
29,0,8.27872529975139,3.87397738639265,6
36,0,2.49784139916301,9.72716824966483,7
42,3,3.820301463129,10.0457707245369,5
47,0,10.3674031666014,4.71484929788858,6
42,3,9.10183706902899,14.8394542280585,5
31,0,12.7976962889079,4.88116965279914,2
35,0,0.604107562685385,6.31333488388918,4
31,0,3.57420649495907,13.5350481164642,7
31,0,14.9565404781606,0.919121612096205,1
30,0,6.27791472827084,5.72342492057942,4
35,0,13.1936530256644,4.74147618399002,3
31,0,2.17354980530217,0.656115165911615,2
31,0,1.09450261574239,9.33490599738434,5
31,0,9.35838541598059,3.42926663230173,3
35,0,0.234631646890193,10.2953598811291,7
35,0,5.17479975591414,1.01656567538157,2
30,0,8.44642656273209,7.27416552370414,6
34,0,4.59997812286019,13.8265323406085,5
36,0,10.1026337128133,1.73805629136041,2
37,8,14.9594775633886,4.52544840518385,1
62,27,11.3931332167704,8.66744635161012,3
39,5,8.85411964729428,10.3898442874197,6
30,0,13.222919292748,12.958937685471,5
31,0,2.93815230019391,6.03918684879318,5
31,0,7.72228131070733,2.63192525482737,2
40,0,2.67703722347505,7.81817666022107,5
